0,1
0.06544649121,-0.7686637584
-1.529015472,-0.4295307893
1.709933713,0.6988525272
1.167791453,1.012626382
-1.801100877,-0.3186129562
-1.635678878,-0.0285953477
1.219903753,0.7464346306
-0.2617515511,-0.6249293924
-1.619258039,-0.4798394896
-1.843295822,-0.1669443108
1.35999602,0.9499582662
0.4229185647,-0.7349534006
-1.68576139,0.1068672757
0.9062999494,1.091051619
-1.564783215,-0.8467539409
-0.02578490104,-1.186725394
0.8302732362,1.14504612
1.224504318,1.350667586
-0.1539459551,-0.717043009
0.8635880949,1.068246134
-1.433863659,-0.2381297048
0.03844768621,-0.7463502234
-1.585679225,0.08499354466
0.6359887951,-0.5847769798
0.2441724231,-0.5317246503
-2.196803585,0.4947367721
1.032350299,-0.5568799955
-0.2885806654,-0.3997252776
0.2059700801,-0.8017153577
-1.2107308,-0.3492410894
1.334236838,0.7721489008
1.194801518,1.047885558
0.9917476954,0.8920200768
-1.835621904,-0.0483973248
0.08415720767,-0.7156432575
-1.489701752,-0.1929960409
0.3878241808,-0.8206011902
-0.01448044077,-0.9779840987
-2.0521341,-0.02129125401
0.1033119432,-0.8216278059
-0.4418931502,-0.657109736
1.103909263,1.024811819
-1.592277594,-0.1737403796
-1.47344152,-0.0220285305
-1.355147041,0.2297106713
0.04123369958,-1.237766221
0.4761516993,-1.136721237
1.04335676,0.8234590471
-0.07961881703,-0.8567739354
0.8706505902,1.080528414
1.402673133,1.075251192
0.801111567,1.283428255
-0.165275155,-1.235838039
-0.3377922091,-0.5919432342
0.8061074868,-0.7375215868
-1.435900319,-0.5638444577
0.5486889533,-0.9514382937
0.4680313078,-0.7497390745
-1.513712897,-0.8391432284
0.9138435998,1.511265317
-1.97233903,-0.4115537496
0.5213406016,-0.8865489365
0.6275949432,-1.185904771
0.9416301406,1.353993355
0.569947678,1.070366055
-1.876633821,0.1474577341
0.9061218595,0.9108401053
-1.374814536,0.2842839473
-1.805640294,-0.9671057419
0.343077566,-0.7999927488
0.7038056621,1.000258042
-1.684898621,-0.3056459497
1.314732213,0.9861497806
0.2615121624,-0.2606925093
0.9193121024,0.8237148455
-1.21795929,-0.2021967435
-0.1772272311,-1.026652453
0.6482486164,-0.668228806
0.4120678643,-0.2878378442
1.015682017,1.134816672
0.679002541,-0.91489502
-1.051827471,-0.01062376233
0.6130659861,1.782103838
-1.50219748,-0.5230892171
-1.727172933,-0.4617391575
-1.609956312,-0.1821007032
-1.091110207,-0.07813980219
-0.01046978156,-0.8091303413
0.3278230325,-0.8073475437
1.220385032,1.195979302
-1.333286811,-0.3000193744
0.879595169,1.115664913
-1.148290981,-0.3040076201
-0.5801975463,-1.199960185
-0.01161159402,-0.7846885354
0.1735972411,-0.6339814536
1.327385559,0.6775996876
-1.934673274,0.3057247206
-1.577618934,-0.2772636497
0.4763900025,1.214226476
-1.652375087,-0.6803981004
-0.1260997625,-1.043274574
-1.896070825,-0.7008550197
0.5746689858,0.7487836933
-0.1666031224,-0.831102947
0.8013354959,1.222444348
1.184554259,1.4346467
1.088644277,0.6466711158
-1.611585048,0.2280572487
-1.575122045,-0.09612576005
0.07213569553,-0.6964032765
-1.400542978,0.1639059751
1.096077126,1.168046912
-2.543462043,-0.2308982172
-1.345448747,0.251511257
-1.354786285,-0.1910331669
0.1836811293,-1.15827725
-1.313686774,-0.3763569985
0.09990128656,1.225004909
1.172255744,1.308351426
0.08653969877,-0.7971437137
-0.2105392287,-1.134215108
0.264960239,-0.9476074245
-0.2557591034,-1.06266022
-0.2603975738,-0.7477422468
-1.917873594,0.1643457141
0.9302113925,0.4943633069
0.4477046652,-0.728779176
-1.638028691,-0.5892552757
-1.957127634,-0.101251374
0.9270337011,0.8825142267
1.256600933,0.6082807305
-1.728186318,0.08416886608
0.3499787974,-0.3049029829
-1.51696082,-0.5091310893
0.1876360485,-0.5542492405
0.8960980863,0.8355150812
-1.549688565,-0.1711478213
1.215745697,1.233177285
0.2030774536,-1.037849061
0.8458908629,1.036152728
0.5323791879,1.473628839
-0.05319044083,-1.361505529
1.388197432,1.117299154
1.006963038,1.036772104
0.566818688,-1.096371758
0.8688829649,1.052488742
-1.162866094,-0.5587524542
0.2771776791,-0.8384401499
0.1656326725,-0.8030660737
0.3826330298,-0.4268324142
1.145198074,0.8965902624
0.814558569,0.6753366702
-1.860315201,-0.09537560971
0.9656409953,0.9029557901
-1.498974512,-0.332540436
-0.1335489011,-0.8072758221
